image_id,text_description
008274.jpg,"The man is chubby, has a double chin and pretty high cheekbones. He sports a goatee and has sideburns. He has big lips, a big nose and a slightly open mouth. The gentleman seems young. 
The gentleman has a chubby face, has a double chin and pretty high cheekbones. He grows a goatee and has sideburns. He has big lips, a big nose and a slightly open mouth. He seems young. 
The male is chubby, has a double chin and pretty high cheekbones. He grows a goatee and has sideburns. He has big lips, a big nose and a slightly open mouth. The man seems young. 
The man has a chubby face, has a double chin and high cheekbones. He wears a goatee and has sideburns. He has big lips, a big nose and a slightly open mouth. The gentleman seems young. 
The gentleman has a chubby face, has a double chin and pretty high cheekbones. He has a goatee and has sideburns. He has big lips, a big nose and a slightly open mouth. The gentleman seems young."
008275.jpg,"The female has pretty high cheekbones and an oval face. Her hair is black, straight and wavy. She has bushy eyebrows, a slightly open mouth and a pointy nose. The woman is smiling, looks attractive, young and has heavy makeup. She is wearing lipstick. 
The female has pretty high cheekbones and an oval face. Her hair is black, straight and wavy. She has bushy eyebrows, a slightly open mouth and a pointy nose. The woman is smiling, is attractive, young and has heavy makeup. She is wearing lipstick. 
The lady has high cheekbones and an oval face. She has black, straight and wavy hair. She has bushy eyebrows, a slightly open mouth and a pointy nose. The female is attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The woman has high cheekbones and an oval face. She has black, straight and wavy hair. She has bushy eyebrows, a slightly open mouth and a pointy nose. The lady looks attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The lady has high cheekbones and an oval face. She has black, straight and wavy hair. She has bushy eyebrows, a slightly open mouth and a pointy nose. The female is smiling, looks attractive, young and has heavy makeup. She is wearing lipstick."
008276.jpg,"He wears a mustache. He has narrow eyes. The man is young. He is wearing a hat. 
He has a mustache. He has narrow eyes. The gentleman seems young. He is wearing a hat. 
He grows a mustache. He has narrow eyes. He is young. He is wearing a hat. 
He wears a mustache. He has narrow eyes. The man seems young. He is wearing a hat. 
He has a mustache. He has narrow eyes. The man seems young. He is wearing a hat."
008277.jpg,"Her hair is wavy. She has narrow eyes and a pointy nose. The lady seems attractive, young and has heavy makeup. She is wearing lipstick. 
She has wavy hair. She has narrow eyes and a pointy nose. She is attractive, young and has heavy makeup. She is wearing lipstick. 
She has wavy hair. She has narrow eyes and a pointy nose. She seems attractive, young and has heavy makeup. She is wearing lipstick. 
Her hair is wavy. She has narrow eyes and a pointy nose. The female is attractive, young and has heavy makeup. She is wearing lipstick. 
She has wavy hair. She has narrow eyes and a pointy nose. The woman is attractive, young and has heavy makeup. She is wearing lipstick."
008278.jpg,"Her hair is straight. She has a pointy nose. The lady is attractive, young and has heavy makeup. She is wearing lipstick. 
She has straight hair. She has a pointy nose. She is attractive, young and has heavy makeup. She is wearing lipstick. 
Her hair is straight. She has a pointy nose. She seems attractive, young and has heavy makeup. She is wearing lipstick. 
She has straight hair. She has a pointy nose. She is attractive, young and has heavy makeup. She is wearing lipstick. 
Her hair is straight. She has a pointy nose. The lady is attractive, young and has heavy makeup. She is wearing lipstick."
008279.jpg,"His hair is straight. He has bushy eyebrows. He seems attractive and young. 
He has straight hair. He has bushy eyebrows. He seems attractive and young. 
He has straight hair. He has bushy eyebrows. He is attractive and young. 
He has straight hair. He has bushy eyebrows. The gentleman seems attractive and young. 
His hair is straight. He has bushy eyebrows. The man seems attractive and young."
008280.jpg,"Her hair is brown and wavy. She has bushy eyebrows and a pointy nose. The lady is young. She is wearing lipstick. 
She has brown and wavy hair. She has bushy eyebrows and a pointy nose. The lady seems young. She is wearing lipstick. 
She has brown and wavy hair. She has bushy eyebrows and a pointy nose. The woman seems young. She is wearing lipstick. 
She has brown and wavy hair. She has bushy eyebrows and a pointy nose. She is young. She is wearing lipstick. 
She has brown and wavy hair. She has bushy eyebrows and a pointy nose. The woman looks young. She is wearing lipstick."
008281.jpg,"Her hair is wavy. She has a slightly open mouth and a pointy nose. The lady seems attractive, young and has heavy makeup. She is wearing lipstick and a necklace. 
Her hair is wavy. She has a slightly open mouth and a pointy nose. The female looks attractive, young and has heavy makeup. She is wearing lipstick and a necklace. 
She has wavy hair. She has a slightly open mouth and a pointy nose. The lady looks attractive, young and has heavy makeup. She is wearing lipstick and a necklace. 
Her hair is wavy. She has a slightly open mouth and a pointy nose. The woman is attractive, young and has heavy makeup. She is wearing lipstick and a necklace. 
She has wavy hair. She has a slightly open mouth and a pointy nose. She is attractive, young and has heavy makeup. She is wearing lipstick and a necklace."
008282.jpg,"She looks attractive, young, has pale skin and heavy makeup. She is wearing earrings, a hat, lipstick and a necklace. 
She seems attractive, young, has pale skin and heavy makeup. She is wearing earrings, a hat, lipstick and a necklace. 
The female is attractive, young, has pale skin and heavy makeup. She is wearing earrings, a hat, lipstick and a necklace. 
The female seems attractive, young, has pale skin and heavy makeup. She is wearing earrings, a hat, lipstick and a necklace. 
The lady is attractive, young, has pale skin and heavy makeup. She is wearing earrings, a hat, lipstick and a necklace."
008283.jpg,"The female has pretty high cheekbones and an oval face. She has straight hair. She has a slightly open mouth. The woman looks attractive and young is smiling. 
The lady has pretty high cheekbones and an oval face. She has straight hair. She has a slightly open mouth. The woman seems attractive and young is smiling. 
The female has pretty high cheekbones and an oval face. She has straight hair. She has a slightly open mouth. She looks attractive and young is smiling. 
The female has pretty high cheekbones and an oval face. She has straight hair. She has a slightly open mouth. The lady is smiling, looks attractive and young. 
The woman has pretty high cheekbones and an oval face. Her hair is straight. She has a slightly open mouth. The female is attractive and young is smiling."
008284.jpg,"Her hair is black and straight. She has arched eyebrows and bushy eyebrows. The lady looks attractive, young and has heavy makeup. She is wearing lipstick. 
Her hair is black and straight. She has arched eyebrows and bushy eyebrows. She is attractive, young and has heavy makeup. She is wearing lipstick. 
She has black and straight hair. She has arched eyebrows and bushy eyebrows. The female is attractive, young and has heavy makeup. She is wearing lipstick. 
She has black and straight hair. She has arched eyebrows and bushy eyebrows. The woman seems attractive, young and has heavy makeup. She is wearing lipstick. 
Her hair is black and straight. She has arched eyebrows and bushy eyebrows. The female is attractive, young and has heavy makeup. She is wearing lipstick."
008285.jpg,"The lady has high cheekbones and an oval face. Her hair is straight. She has a slightly open mouth and a pointy nose. The female looks attractive, young, is smiling and has heavy makeup. She is wearing earrings and lipstick. 
The woman has pretty high cheekbones and an oval face. Her hair is straight. She has a slightly open mouth and a pointy nose. The female is smiling, looks attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
The female has high cheekbones and an oval face. Her hair is straight. She has a slightly open mouth and a pointy nose. The lady is smiling, looks attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
The lady has high cheekbones and an oval face. She has straight hair. She has a slightly open mouth and a pointy nose. The woman is attractive, young, is smiling and has heavy makeup. She is wearing earrings and lipstick. 
The female has high cheekbones and an oval face. She has straight hair. She has a slightly open mouth and a pointy nose. The female seems attractive, young, is smiling and has heavy makeup. She is wearing earrings and lipstick."
